#Ranger mon chinois : recto de la note, paquet, rang (ordre des nouvelles cartes)
煤	Chinois::3 · Après le manuel::3 · HSK 6	11548
不成	Chinois::3 · Après le manuel::3 · HSK 6	11549
爆	Chinois::3 · Après le manuel::3 · HSK 6	11550
你难道就这样放弃了不成？再坚持一下！	Chinois::3 · Après le manuel::3 · HSK 6	11551
牢	Chinois::3 · Après le manuel::3 · HSK 6	11552
气氛	Chinois::3 · Après le manuel::3 · HSK 6	11553
牵	Chinois::3 · Après le manuel::3 · HSK 6	11554
她喜欢逛街，但很少买东西，就是喜欢看看、试试，感受一下气氛。	Chinois::3 · Après le manuel::3 · HSK 6	11555
狠	Chinois::3 · Après le manuel::3 · HSK 6	11556
科幻	Chinois::3 · Après le manuel::3 · HSK 6	11557
环	Chinois::3 · Après le manuel::3 · HSK 6	11558
《三体》被翻译成多国语言，让世界各地的读者第一次读到了中国科幻的深度。	Chinois::3 · Après le manuel::3 · HSK 6	11559
番	Chinois::3 · Après le manuel::3 · HSK 6	11560
至于	Chinois::3 · Après le manuel::3 · HSK 6	11561
痒	Chinois::3 · Après le manuel::3 · HSK 6	11562
Choisissez la bonne forme :<br><br>旅行路线已经定好了。___住宿，我们到了再说。<br><br>Choix : 至于 / 由于 / 以至	Chinois::3 · Après le manuel::3 · HSK 6	11563
皮	Chinois::3 · Après le manuel::3 · HSK 6	11564
只有在最黑暗的夜里，才能看见最亮的星星。	Chinois::3 · Après le manuel::3 · HSK 6	11565
盛	Chinois::3 · Après le manuel::3 · HSK 6	11566
Choisissez le bon verbe :<br><br>他___了很多汗，衬衫都湿透了。<br><br>Choix : 流 / 滴 / 倒	Chinois::3 · Après le manuel::3 · HSK 6	11567
社	Chinois::3 · Après le manuel::3 · HSK 6	11568
横	Chinois::3 · Après le manuel::3 · HSK 6	11569
科	Chinois::3 · Après le manuel::3 · HSK 6	11570
"Quel est le pinyin correct pour ce caractère ?<br><br><span class=""hanzi"">横</span><br><br>Choix : héng / hèng"	Chinois::3 · Après le manuel::3 · HSK 6	11571
竖	Chinois::3 · Après le manuel::3 · HSK 6	11572
信念	Chinois::3 · Après le manuel::3 · HSK 6	11573
端	Chinois::3 · Après le manuel::3 · HSK 6	11574
Choisissez le bon classificateur (量词) :<br><br>一___信念<br><br>Choix : 个 / 种 / 份	Chinois::3 · Après le manuel::3 · HSK 6	11575
纯	Chinois::3 · Après le manuel::3 · HSK 6	11576
Choisissez le bon classificateur (量词) :<br><br>一___汗水<br><br>Choix : 滴 / 粒 / 瓶	Chinois::3 · Après le manuel::3 · HSK 6	11577
编	Chinois::3 · Après le manuel::3 · HSK 6	11578
耳环	Chinois::3 · Après le manuel::3 · HSK 6	11579
罐	Chinois::3 · Après le manuel::3 · HSK 6	11580
Choisissez le bon classificateur (量词) pour 耳环 (boucle d'oreille) :<br><br>妈妈送给我一___耳环。<br><br>Choix : 对 / 条 / 本	Chinois::3 · Après le manuel::3 · HSK 6	11581
罪	Chinois::3 · Après le manuel::3 · HSK 6	11582
人工智能	Chinois::3 · Après le manuel::3 · HSK 6	11583
肠	Chinois::3 · Après le manuel::3 · HSK 6	11584
他说，未来十年，会说中文和懂人工智能的人会有巨大的竞争优势。	Chinois::3 · Après le manuel::3 · HSK 6	11585
肥	Chinois::3 · Après le manuel::3 · HSK 6	11586
假设	Chinois::3 · Après le manuel::3 · HSK 6	11587
肿	Chinois::3 · Après le manuel::3 · HSK 6	11588
"De quel ton est ce caractère ?<br><br><span class=""hanzi"">假 (dans 假设)</span><br><br>Choix : 1er ton / 2e ton / 3e ton / 4e ton"	Chinois::3 · Après le manuel::3 · HSK 6	11589
脆	Chinois::3 · Après le manuel::3 · HSK 6	11590
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">X到Y头上来了 — oser s'en prendre même à Y (indignation)</span><br><br><small style=""color:#888"">HSK 6</small>"	Chinois::3 · Après le manuel::3 · HSK 6	11591
虽	Chinois::3 · Après le manuel::3 · HSK 6	11592
一模一样	Chinois::3 · Après le manuel::3 · HSK 6	11593
解	Chinois::3 · Après le manuel::3 · HSK 6	11594
Choisissez la bonne forme :<br><br>这对姐妹长得___。<br><br>Choix : 一模一样 / 很一模一样 / 非常一模一样	Chinois::3 · Après le manuel::3 · HSK 6	11595
识	Chinois::3 · Après le manuel::3 · HSK 6	11596
只有把主题曲和片尾曲都听完，才能真正体会到这部动画完整的情感表达。	Chinois::3 · Après le manuel::3 · HSK 6	11597
误	Chinois::3 · Après le manuel::3 · HSK 6	11598
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">那倒（也）是 — c'est vrai, tu n'as pas tort</span><br><br><small style=""color:#888"">HSK 6</small>"	Chinois::3 · Après le manuel::3 · HSK 6	11599
败	Chinois::3 · Après le manuel::3 · HSK 6	11600
默默	Chinois::3 · Après le manuel::3 · HSK 6	11601
赖	Chinois::3 · Après le manuel::3 · HSK 6	11602
"他对她的爱是默默的，从不说""我爱你""，但下雨了永远第一个撑伞。"	Chinois::3 · Après le manuel::3 · HSK 6	11603
足	Chinois::3 · Après le manuel::3 · HSK 6	11604
当下	Chinois::3 · Après le manuel::3 · HSK 6	11605
跌	Chinois::3 · Après le manuel::3 · HSK 6	11606
人生苦短，不要把时间浪费在后悔上，活在当下才是最重要的。	Chinois::3 · Après le manuel::3 · HSK 6	11607
迈	Chinois::3 · Après le manuel::3 · HSK 6	11608
她在异国他乡工作多年，最想念的还是家乡的味道。	Chinois::3 · Après le manuel::3 · HSK 6	11609
逗	Chinois::3 · Après le manuel::3 · HSK 6	11610
砖	Chinois::3 · Après le manuel::3 · HSK 6	11611
逼	Chinois::3 · Après le manuel::3 · HSK 6	11612
引	Chinois::3 · Après le manuel::3 · HSK 6	11613
避	Chinois::3 · Après le manuel::3 · HSK 6	11614
抛	Chinois::3 · Après le manuel::3 · HSK 6	11615
酱	Chinois::3 · Après le manuel::3 · HSK 6	11616
Complétez ce chengyu :<br><br>___砖引玉<br><br>Choix : 献 / 投 / 抛	Chinois::3 · Après le manuel::3 · HSK 6	11617
酷	Chinois::3 · Après le manuel::3 · HSK 6	11618
讲解	Chinois::3 · Après le manuel::3 · HSK 6	11619
野	Chinois::3 · Après le manuel::3 · HSK 6	11620
导游带着大家参观了故宫的各个宫殿，讲解得十分详细，游客们都很满意。	Chinois::3 · Après le manuel::3 · HSK 6	11621
钻	Chinois::3 · Après le manuel::3 · HSK 6	11622
他用人工智能写了一首中文歌词，但仔细读起来总感觉缺少了什么人情味。	Chinois::3 · Après le manuel::3 · HSK 6	11623
铜	Chinois::3 · Après le manuel::3 · HSK 6	11624
夸奖	Chinois::3 · Après le manuel::3 · HSK 6	11625
铺	Chinois::3 · Après le manuel::3 · HSK 6	11626
Quel est l'antonyme de ce mot ?<br><br><b>夸奖</b><br><br>Choix : 责骂 / 批评	Chinois::3 · Après le manuel::3 · HSK 6	11627
闯	Chinois::3 · Après le manuel::3 · HSK 6	11628
丰收	Chinois::3 · Après le manuel::3 · HSK 6	11629
阔	Chinois::3 · Après le manuel::3 · HSK 6	11630
小麦	Chinois::3 · Après le manuel::3 · HSK 6	11631
限	Chinois::3 · Après le manuel::3 · HSK 6	11632
今年粮食丰收，粮仓里存满了小麦和玉米。	Chinois::3 · Après le manuel::3 · HSK 6	11633
险	Chinois::3 · Après le manuel::3 · HSK 6	11634
笑脸	Chinois::3 · Après le manuel::3 · HSK 6	11635
顾	Chinois::3 · Après le manuel::3 · HSK 6	11636
Choisissez le bon classificateur (量词) pour 笑脸 (visage souriant) :<br><br>她对谁都是一___笑脸。<br><br>Choix : 条 / 本 / 张	Chinois::3 · Après le manuel::3 · HSK 6	11637
餐	Chinois::3 · Après le manuel::3 · HSK 6	11638
不料	Chinois::3 · Après le manuel::3 · HSK 6	11639
外交	Chinois::3 · Après le manuel::3 · HSK 6	11640
Choisissez la bonne forme :<br><br>我本来想给她一个惊喜，___她早就知道了。<br><br>Choix : 不料 / 果然 / 于是	Chinois::3 · Après le manuel::3 · HSK 6	11641
大方	Chinois::3 · Après le manuel::3 · HSK 6	11642
他工资虽然不高，但公司福利很好，有五险一金和带薪年假。	Chinois::3 · Après le manuel::3 · HSK 6	11643
难免	Chinois::3 · Après le manuel::3 · HSK 6	11644
仪器	Chinois::3 · Après le manuel::3 · HSK 6	11645
国歌	Chinois::3 · Après le manuel::3 · HSK 6	11646
Choisissez le bon classificateur (量词) pour 仪器 (appareil, instrument (scientifique)) :<br><br>实验室新买了一___仪器。<br><br>Choix : 辆 / 台 / 本	Chinois::3 · Après le manuel::3 · HSK 6	11647
旅店	Chinois::3 · Après le manuel::3 · HSK 6	11648
她特意请了一天假，就是为了陪父母去医院体检。	Chinois::3 · Après le manuel::3 · HSK 6	11649
倒是	Chinois::3 · Après le manuel::3 · HSK 6	11650
团体	Chinois::3 · Après le manuel::3 · HSK 6	11651
国王	Chinois::3 · Après le manuel::3 · HSK 6	11652
她虽然只是这个团体的散粉，但是每次看到相关的新闻还是会忍不住关注一下。	Chinois::3 · Après le manuel::3 · HSK 6	11653
外衣	Chinois::3 · Après le manuel::3 · HSK 6	11654
局限	Chinois::3 · Après le manuel::3 · HSK 6	11655
感激	Chinois::3 · Après le manuel::3 · HSK 6	11656
机器翻译在过去十年取得了巨大进步，但在处理文化隐喻和双关语时仍有明显局限。	Chinois::3 · Après le manuel::3 · HSK 6	11657
理念	Chinois::3 · Après le manuel::3 · HSK 6	11658
Remettez les mots dans le bon ordre :<br><br>一路 / 末班车 / 她 / 赶 / 上 / 狂奔 / 为了	Chinois::3 · Après le manuel::3 · HSK 6	11659
上述	Chinois::3 · Après le manuel::3 · HSK 6	11660
温柔	Chinois::3 · Après le manuel::3 · HSK 6	11661
主角	Chinois::3 · Après le manuel::3 · HSK 6	11662
Choisissez le bon caractère pour compléter la phrase :<br><br>她说话___气很温柔。<br><br>Choix : 雨 / 语	Chinois::3 · Après le manuel::3 · HSK 6	11663
倒车	Chinois::3 · Après le manuel::3 · HSK 6	11664
因	Chinois::3 · Après le manuel::3 · HSK 6	11665
口感	Chinois::3 · Après le manuel::3 · HSK 6	11666
Choisissez la bonne forme :<br><br>航班___天气原因取消了。<br><br>Choix : 因 / 对 / 由	Chinois::3 · Après le manuel::3 · HSK 6	11667
多亏	Chinois::3 · Après le manuel::3 · HSK 6	11668
自动驾驶汽车通过传感器和人工智能实时感知环境，目标是比人类驾驶员更安全、更高效。	Chinois::3 · Après le manuel::3 · HSK 6	11669
学问	Chinois::3 · Après le manuel::3 · HSK 6	11670
Complétez avec la bonne structure (sens : ah ça oui ! tu l'as dit !) :<br><br>“今天真热啊！”“___是嘛，都三十八度了。”<br><br><i>« Qu'est-ce qu'il fait chaud aujourd'hui ! » « Tu l'as dit, il fait déjà 38 degrés. »</i>	Chinois::3 · Après le manuel::3 · HSK 6	11671
定义	Chinois::3 · Après le manuel::3 · HSK 6	11672
活跃	Chinois::3 · Après le manuel::3 · HSK 6	11673
得了	Chinois::3 · Après le manuel::3 · HSK 6	11674
Complétez la phrase :<br><br>他的思维非常___，总能从不同角度看问题。<br><br>Choix : 活跃 / 活动 / 生活	Chinois::3 · Après le manuel::3 · HSK 6	11675
快车	Chinois::3 · Après le manuel::3 · HSK 6	11676
便捷	Chinois::3 · Après le manuel::3 · HSK 6	11677
拜年	Chinois::3 · Après le manuel::3 · HSK 6	11678
随着智能手表和智能音箱越来越普及，家庭生活也变得越来越自动化和便捷。	Chinois::3 · Après le manuel::3 · HSK 6	11679
消毒	Chinois::3 · Après le manuel::3 · HSK 6	11680
不适	Chinois::3 · Après le manuel::3 · HSK 6	11681
滑冰	Chinois::3 · Après le manuel::3 · HSK 6	11682
Complétez avec la bonne structure (sens : étant donné que…, c'est pourquoi… (écrit formel)) :<br><br>因本人身体不适，___无法出席本次会议。<br><br><i>Étant souffrant, je ne pourrai pas assister à cette réunion.</i>	Chinois::3 · Après le manuel::3 · HSK 6	11683
炎热	Chinois::3 · Après le manuel::3 · HSK 6	11684
局	Chinois::3 · Après le manuel::3 · HSK 6	11685
血液	Chinois::3 · Après le manuel::3 · HSK 6	11686
灭	Chinois::3 · Après le manuel::3 · HSK 6	11687
账单	Chinois::3 · Après le manuel::3 · HSK 6	11688
"这局怎么样？ ""别提了，队友一直送分，最后直接团灭了。"""	Chinois::3 · Après le manuel::3 · HSK 6	11689
进而	Chinois::3 · Après le manuel::3 · HSK 6	11690
特	Chinois::3 · Après le manuel::3 · HSK 6	11691
道教	Chinois::3 · Après le manuel::3 · HSK 6	11692
异常	Chinois::3 · Après le manuel::3 · HSK 6	11693
遗传	Chinois::3 · Après le manuel::3 · HSK 6	11694
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">特 / 异常 / 较为 — super (oral), extrêmement, relativement (écrit)</span><br><br><small style=""color:#888"">HSK 6</small>"	Chinois::3 · Après le manuel::3 · HSK 6	11695
佛教	Chinois::3 · Après le manuel::3 · HSK 6	11696
率	Chinois::3 · Après le manuel::3 · HSK 6	11697
免疫	Chinois::3 · Après le manuel::3 · HSK 6	11698
"Quel est le pinyin correct pour ce caractère ?<br><br><span class=""hanzi"">率</span><br><br>Choix : lù / shuài / lǜ"	Chinois::3 · Après le manuel::3 · HSK 6	11699
刹车	Chinois::3 · Après le manuel::3 · HSK 6	11700
作者在文章中大量使用排比句式，增强了语言的节奏感和说服力。	Chinois::3 · Après le manuel::3 · HSK 6	11701
听话	Chinois::3 · Après le manuel::3 · HSK 6	11702
至关重要	Chinois::3 · Après le manuel::3 · HSK 6	11703
嘲笑	Chinois::3 · Après le manuel::3 · HSK 6	11704
预防胜于治疗，养成健康的生活习惯至关重要。	Chinois::3 · Après le manuel::3 · HSK 6	11705
地道	Chinois::3 · Après le manuel::3 · HSK 6	11706
融入	Chinois::3 · Après le manuel::3 · HSK 6	11707
奶牛	Chinois::3 · Après le manuel::3 · HSK 6	11708
他的性格外向，到哪里都能快速融入新环境。	Chinois::3 · Après le manuel::3 · HSK 6	11709
字幕	Chinois::3 · Après le manuel::3 · HSK 6	11710
清醒	Chinois::3 · Après le manuel::3 · HSK 6	11711
工夫	Chinois::3 · Après le manuel::3 · HSK 6	11712
他不喜欢喝咖啡，但每天早上需要喝茶才能清醒。	Chinois::3 · Après le manuel::3 · HSK 6	11713
念书	Chinois::3 · Après le manuel::3 · HSK 6	11714
睁	Chinois::3 · Après le manuel::3 · HSK 6	11715
急救	Chinois::3 · Après le manuel::3 · HSK 6	11716
"De quel ton est ce caractère ?<br><br><span class=""hanzi"">睁</span><br><br>Choix : 1er ton / 2e ton / 3e ton / 4e ton"	Chinois::3 · Après le manuel::3 · HSK 6	11717
慢车	Chinois::3 · Après le manuel::3 · HSK 6	11718
地下室	Chinois::3 · Après le manuel::3 · HSK 6	11719
战斗	Chinois::3 · Après le manuel::3 · HSK 6	11720
仓库	Chinois::3 · Après le manuel::3 · HSK 6	11721
晕车	Chinois::3 · Après le manuel::3 · HSK 6	11722
地下室被用来当仓库，里面堆满了各种杂物。	Chinois::3 · Après le manuel::3 · HSK 6	11723
朴素	Chinois::3 · Après le manuel::3 · HSK 6	11724
仍旧	Chinois::3 · Après le manuel::3 · HSK 6	11725
梅花	Chinois::3 · Après le manuel::3 · HSK 6	11726
依旧	Chinois::3 · Après le manuel::3 · HSK 6	11727
概率	Chinois::3 · Après le manuel::3 · HSK 6	11728
一向	Chinois::3 · Après le manuel::3 · HSK 6	11729
毫升	Chinois::3 · Après le manuel::3 · HSK 6	11730
"<b>Structure :</b><br><br><span style=""font-size:130%;color:#2980b9"">一时 / 不时 / 仍旧 / 依旧 / 一向 — sur le moment, de temps en temps, toujours</span><br><br><small style=""color:#888"">HSK 6</small>"	Chinois::3 · Après le manuel::3 · HSK 6	11731
求婚	Chinois::3 · Après le manuel::3 · HSK 6	11732
归	Chinois::3 · Après le manuel::3 · HSK 6	11733
漏洞	Chinois::3 · Après le manuel::3 · HSK 6	11734
Trouvez et corrigez l'erreur dans cette phrase :<br><br>工作归工作，家庭归家，周末我要陪孩子。	Chinois::3 · Après le manuel::3 · HSK 6	11735
灯笼	Chinois::3 · Après le manuel::3 · HSK 6	11736
悲剧	Chinois::3 · Après le manuel::3 · HSK 6	11737
炎症	Chinois::3 · Après le manuel::3 · HSK 6	11738
线	Chinois::3 · Après le manuel::3 · HSK 6	11739
版本	Chinois::3 · Après le manuel::3 · HSK 6	11740
《红楼梦》以贾宝玉与林黛玉的爱情悲剧为主线，折射出封建社会的兴衰。	Chinois::3 · Après le manuel::3 · HSK 6	11741
皇帝	Chinois::3 · Après le manuel::3 · HSK 6	11742
端午节	Chinois::3 · Après le manuel::3 · HSK 6	11743
眉毛	Chinois::3 · Après le manuel::3 · HSK 6	11744
粽子	Chinois::3 · Après le manuel::3 · HSK 6	11745
神经	Chinois::3 · Après le manuel::3 · HSK 6	11746
端午节吃粽子是为了纪念爱国诗人屈原。	Chinois::3 · Après le manuel::3 · HSK 6	11747
筹备	Chinois::3 · Après le manuel::3 · HSK 6	11748
性能	Chinois::3 · Après le manuel::3 · HSK 6	11749
精致	Chinois::3 · Après le manuel::3 · HSK 6	11750
Complétez avec la bonne structure (sens : n'avoir rien à envier à, valoir bien) :<br><br>这款国产手机的性能丝毫___进口产品。<br><br><i>Les performances de ce téléphone fabriqué en Chine n'ont rien à envier à celles des produits importés.</i>	Chinois::3 · Après le manuel::3 · HSK 6	11751
纠纷	Chinois::3 · Après le manuel::3 · HSK 6	11752
细胞	Chinois::3 · Après le manuel::3 · HSK 6	11753
考题	Chinois::3 · Après le manuel::3 · HSK 6	11754
机制	Chinois::3 · Après le manuel::3 · HSK 6	11755
自豪	Chinois::3 · Après le manuel::3 · HSK 6	11756
神经元通过突触将信号传递给相邻细胞，这是大脑处理信息的基本机制。	Chinois::3 · Après le manuel::3 · HSK 6	11757
英雄	Chinois::3 · Après le manuel::3 · HSK 6	11758
超越	Chinois::3 · Après le manuel::3 · HSK 6	11759
规范	Chinois::3 · Après le manuel::3 · HSK 6	11760
Choisissez le bon caractère pour compléter la phrase :<br><br>他___其不意地出现在了派对上，让大家惊喜不已。<br><br>Choix : 超 / 越 / 出	Chinois::3 · Après le manuel::3 · HSK 6	11761
迫切	Chinois::3 · Après le manuel::3 · HSK 6	11762
烂	Chinois::3 · Après le manuel::3 · HSK 6	11763
适度	Chinois::3 · Après le manuel::3 · HSK 6	11764
Complétez ce chengyu :<br><br>___枯石烂<br><br>Choix : 天 / 山 / 海	Chinois::3 · Après le manuel::3 · HSK 6	11765
马车	Chinois::3 · Après le manuel::3 · HSK 6	11766
不时	Chinois::3 · Après le manuel::3 · HSK 6	11767
出于	Chinois::3 · Après le manuel::3 · HSK 6	11768
"广东人讲究""不时不食""，认为应该吃当季、当地的食材。"	Chinois::3 · Après le manuel::3 · HSK 6	11769
公主	Chinois::3 · Après le manuel::3 · HSK 6	11770
保障	Chinois::3 · Après le manuel::3 · HSK 6	11771
高原	Chinois::3 · Après le manuel::3 · HSK 6	11772
知识产权保护是促进科技创新的重要制度保障。	Chinois::3 · Après le manuel::3 · HSK 6	11773
反思	Chinois::3 · Après le manuel::3 · HSK 6	11774
遥远	Chinois::3 · Après le manuel::3 · HSK 6	11775
口头	Chinois::3 · Après le manuel::3 · HSK 6	11776
世界上最遥远的距离，不是生与死，而是我站在你面前，你却不知道我爱你。	Chinois::3 · Après le manuel::3 · HSK 6	11777
对称	Chinois::3 · Après le manuel::3 · HSK 6	11778
Choisissez le bon caractère pour compléter la phrase :<br><br>这位演员表演得非常___真，让人信以为真。<br><br>Choix : 逼 / 必 / 毕	Chinois::3 · Après le manuel::3 · HSK 6	11779
气体	Chinois::3 · Après le manuel::3 · HSK 6	11780
选修	Chinois::3 · Après le manuel::3 · HSK 6	11781
中毒	Chinois::3 · Après le manuel::3 · HSK 6	11782
她的专业要求修满必修课才能选修其他课程，实习也是拿到学位证的必要条件之一。	Chinois::3 · Après le manuel::3 · HSK 6	11783
地质	Chinois::3 · Après le manuel::3 · HSK 6	11784
Traduisez en chinois (structure : 一时 / 不时 / 仍旧 / 依旧 / 一向) :<br><br><i>Il est d'ordinaire très patient, mais aujourd'hui il regardait sa montre de temps à autre.</i>	Chinois::3 · Après le manuel::3 · HSK 6	11785
学位	Chinois::3 · Après le manuel::3 · HSK 6	11786
清晰	Chinois::3 · Après le manuel::3 · HSK 6	11787
手法	Chinois::3 · Après le manuel::3 · HSK 6	11788
Complétez la phrase :<br><br>这款手机的___比上一代提升了不少，拍照效果更清晰了。<br><br>Choix : 摄像头 / 雨伞 / 桌子	Chinois::3 · Après le manuel::3 · HSK 6	11789
激励	Chinois::3 · Après le manuel::3 · HSK 6	11790
前者	Chinois::3 · Après le manuel::3 · HSK 6	11791
路况	Chinois::3 · Après le manuel::3 · HSK 6	11792
主导	Chinois::3 · Après le manuel::3 · HSK 6	11793
会计	Chinois::3 · Après le manuel::3 · HSK 6	11794
后者	Chinois::3 · Après le manuel::3 · HSK 6	11795
传染	Chinois::3 · Après le manuel::3 · HSK 6	11796
宏观经济政策包括财政政策和货币政策，前者由政府主导，后者主要由央行执行。	Chinois::3 · Après le manuel::3 · HSK 6	11797
公正	Chinois::3 · Après le manuel::3 · HSK 6	11798
更是	Chinois::3 · Après le manuel::3 · HSK 6	11799
内科	Chinois::3 · Après le manuel::3 · HSK 6	11800
火锅在中国人心中不只是一道菜，更是一种聚会方式。	Chinois::3 · Après le manuel::3 · HSK 6	11801
切实	Chinois::3 · Après le manuel::3 · HSK 6	11802
兼职	Chinois::3 · Après le manuel::3 · HSK 6	11803
前提	Chinois::3 · Après le manuel::3 · HSK 6	11804
他在网上找到了一份兼职工作，每周三次。	Chinois::3 · Après le manuel::3 · HSK 6	11805
剧本	Chinois::3 · Après le manuel::3 · HSK 6	11806
缺陷	Chinois::3 · Après le manuel::3 · HSK 6	11807
动机	Chinois::3 · Après le manuel::3 · HSK 6	11808
思路	Chinois::3 · Après le manuel::3 · HSK 6	11809
化石	Chinois::3 · Après le manuel::3 · HSK 6	11810
Choisissez le bon mot de liaison :<br><br>他的方案___有缺陷，___总体思路是对的。<br><br>Choix : 即使/也 / 尽管/但 / 因为/所以	Chinois::3 · Après le manuel::3 · HSK 6	11811
原理	Chinois::3 · Après le manuel::3 · HSK 6	11812
依赖	Chinois::3 · Après le manuel::3 · HSK 6	11813
发育	Chinois::3 · Après le manuel::3 · HSK 6	11814
认可	Chinois::3 · Après le manuel::3 · HSK 6	11815
台球	Chinois::3 · Après le manuel::3 · HSK 6	11816
脆弱	Chinois::3 · Après le manuel::3 · HSK 6	11817
和平	Chinois::3 · Après le manuel::3 · HSK 6	11818
她太依赖别人的认可了，一旦受到批评就非常脆弱，需要培养更强的内心独立性。	Chinois::3 · Après le manuel::3 · HSK 6	11819
天文	Chinois::3 · Après le manuel::3 · HSK 6	11820
"Complétez la phrase :<br><br>她终于通过了考试，激动地在朋友圈里写道自己""___""了。<br><br>Choix : 上岸 / 下雨 / 迷路"	Chinois::3 · Après le manuel::3 · HSK 6	11821
工地	Chinois::3 · Après le manuel::3 · HSK 6	11822
警告	Chinois::3 · Après le manuel::3 · HSK 6	11823
引导	Chinois::3 · Après le manuel::3 · HSK 6	11824
科学家警告，如果不采取措施，未来几十年海平面上升的速度将进一步加快。	Chinois::3 · Après le manuel::3 · HSK 6	11825
散文	Chinois::3 · Après le manuel::3 · HSK 6	11826
Réduplication — choisissez la bonne forme :<br><br>Quelle réduplication ABB décrit une chose 'brillante et scintillante' ?<br><br>Choix : 亮闪闪 / 闪闪亮 / 亮亮闪	Chinois::3 · Après le manuel::3 · HSK 6	11827
汇报	Chinois::3 · Après le manuel::3 · HSK 6	11828
预料	Chinois::3 · Après le manuel::3 · HSK 6	11829
激发	Chinois::3 · Après le manuel::3 · HSK 6	11830
Remettez les mots dans le bon ordre :<br><br>所有人 / 的 / 的 / 出乎 / 比赛 / 场 / 这 / 结果 / 预料	Chinois::3 · Après le manuel::3 · HSK 6	11831
简介	Chinois::3 · Après le manuel::3 · HSK 6	11832
他有严重的近视，不戴眼镜几乎什么都看不清楚。	Chinois::3 · Après le manuel::3 · HSK 6	11833
退票	Chinois::3 · Après le manuel::3 · HSK 6	11834
相应	Chinois::3 · Après le manuel::3 · HSK 6	11835
道德	Chinois::3 · Après le manuel::3 · HSK 6	11836
佛教中的因果报应观念认为，人的行为会在今生或来世产生相应的善恶果报。	Chinois::3 · Après le manuel::3 · HSK 6	11837
严厉	Chinois::3 · Après le manuel::3 · HSK 6	11838
羽绒服	Chinois::3 · Après le manuel::3 · HSK 6	11839
主流	Chinois::3 · Après le manuel::3 · HSK 6	11840
Trouvez et corrigez l'erreur dans cette phrase :<br><br>“最近天气真冷。”“可是嘛，我都穿上羽绒服了。”	Chinois::3 · Après le manuel::3 · HSK 6	11841
固体	Chinois::3 · Après le manuel::3 · HSK 6	11842
天下	Chinois::3 · Après le manuel::3 · HSK 6	11843
大臣	Chinois::3 · Après le manuel::3 · HSK 6	11844
天下没有免费的午餐，努力才是唯一的捷径。	Chinois::3 · Après le manuel::3 · HSK 6	11845
天然	Chinois::3 · Après le manuel::3 · HSK 6	11846
开创	Chinois::3 · Après le manuel::3 · HSK 6	11847
投票	Chinois::3 · Après le manuel::3 · HSK 6	11848
马林诺夫斯基的田野调查方法开创了参与式观察的人类学传统。	Chinois::3 · Après le manuel::3 · HSK 6	11849
救援	Chinois::3 · Après le manuel::3 · HSK 6	11850
部队	Chinois::3 · Après le manuel::3 · HSK 6	11851
文明	Chinois::3 · Après le manuel::3 · HSK 6	11852
网络战已成为现代战争的新领域，各大国纷纷建立专门的网络战部队。	Chinois::3 · Après le manuel::3 · HSK 6	11853
正义	Chinois::3 · Après le manuel::3 · HSK 6	11854
场面	Chinois::3 · Après le manuel::3 · HSK 6	11855
理财	Chinois::3 · Après le manuel::3 · HSK 6	11856
尴尬	Chinois::3 · Après le manuel::3 · HSK 6	11857
相声	Chinois::3 · Après le manuel::3 · HSK 6	11858
踩	Chinois::3 · Après le manuel::3 · HSK 6	11859
破产	Chinois::3 · Après le manuel::3 · HSK 6	11860
Choisissez la meilleure traduction en chinois :<br><br><i>Il a mis les pieds dans le plat.</i><br><br>① 他把脚放进盘子里。<br>② 他说话不得体，让场面很尴尬。<br>③ 他踩到了那个盘子。	Chinois::3 · Après le manuel::3 · HSK 6	11861
简化	Chinois::3 · Après le manuel::3 · HSK 6	11862
意识流小说用内心独白展现人物复杂的心理活动，打破了传统叙事的线性结构。	Chinois::3 · Après le manuel::3 · HSK 6	11863
绝望	Chinois::3 · Après le manuel::3 · HSK 6	11864
土壤	Chinois::3 · Après le manuel::3 · HSK 6	11865
考古	Chinois::3 · Après le manuel::3 · HSK 6	11866
肥沃	Chinois::3 · Après le manuel::3 · HSK 6	11867
能源	Chinois::3 · Après le manuel::3 · HSK 6	11868
水稻	Chinois::3 · Après le manuel::3 · HSK 6	11869
节能	Chinois::3 · Après le manuel::3 · HSK 6	11870
这片土地土壤肥沃，一年可以种植两季水稻。	Chinois::3 · Après le manuel::3 · HSK 6	11871
赋予	Chinois::3 · Après le manuel::3 · HSK 6	11872
探讨	Chinois::3 · Après le manuel::3 · HSK 6	11873
起点	Chinois::3 · Après le manuel::3 · HSK 6	11874
Question de registre de langue :<br><br>Quel terme soutenu signifie 'envisager/examiner' ?<br><br>Choix : 探讨 / 研究 / 考虑	Chinois::3 · Après le manuel::3 · HSK 6	11875
过渡	Chinois::3 · Après le manuel::3 · HSK 6	11876
Traduisez en chinois (structure : 主谓谓语句 : S1 + S2 + prédicat（他身体很好）— prédicat formé d'une petite phrase) :<br><br><i>Dans ce restaurant, les plats sont délicieux.</i>	Chinois::3 · Après le manuel::3 · HSK 6	11877
